#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Mayor of the Palace
Mod.DESC61;Our new Berber culture, appealing to both Maghreb and Arab subjects, continues to spread, unifying our once-split lands.;;;;;;;;;;;;x
Mod.61EVTOPT;We are indeed wise;;;;;;;;;;;;x
Mod.DESC62;Although Bedouin culture is that of our fathers, the new Berber culture has a certain functionality when dealing with our subjects. I have therefore prevailed upon a member of my court to adopt this for everyday administrative use.;;;;;;;;;;;;x
Mod.62EVTOPT;A most useful development;;;;;;;;;;;;x
Mod.DESC63;I was considering important business when I had an amazing insight. To strengthen my realm I must bring my vassals round to my way of thinking. I have convinced one of my vassals to adopt Berber culture.;;;;;;;;;;;;x
Mod.63EVTOPT;Sometimes I even surprise myself;;;;;;;;;;;;x
Mod.DESC64;My liege has persuaded me to embrace the Berber culture that is sweeping the realm.;;;;;;;;;;;;x
Mod.64EVTOPT;Ok;;;;;;;;;;;;x
# Bookmark stuff
ERA_CHAR_NAME_1000000;Sisenando of the Visigoths;;;;;;;;;;;;x
ERA_CHAR_INFO_1000000;A character of obscure origin, Sisenando was a minor Visigothic noble before his accession to the throne. He travelled to the Frankish kingdom and obtained the support of Dagobert I by promising him a 500-pound plate of pure gold, a Visigothic heirloom, gift from Aetius, the Roman general, to the Visigothic king Thorismund in A.D. 451. Upon his ascension to the throne in 631 with the help of the Franks, he reneged on his promise and instead gave Dagobert an equivalent value of silver and gold coins. Sisenando convoked the 4th Council of Toledo, which formulated civil and ecclesiastical laws, and increased the power of the Church and the king at the expense of the nobles, as well as fully establishing the elective nature of the Visigothic monarchy.;;;;;;;;;;;;x
ERA_VISIGOTH_KINGDOM;Visigoth Kingdom;;;;;;;;;;;;x
ERA_CHAR_NAME_180637;Yazdegerd III;;;;;;;;;;;;x
ERA_CHAR_INFO_180637;A series of civil wars followed the death of Khosrow II in 628, eventually placing his grandson Yazdegerd III on the throne in 632. Just 17 at the time of his succession, the young Sassanid emperor was unable to hold back the hordes of Islamic invaders that overran his empire. He was eventually betrayed by his own father-in-law, a Mervian noble, in 651, and his descendants fled into obscurity in the far east.;;;;;;;;;;;;x
ERA_SASSANID_EMPIRE;Sassanid Empire;;;;;;;;;;;;x
ERA_CHAR_NAME_1001620;Harsha;;;;;;;;;;;;x
ERA_CHAR_INFO_1001620;Upon the death of his father, Prabhakara, Harsha's older brother Rajya succeeded to the throne. The Pushyabuti kings were allied with the Maukhari king of Maghadha, Grahavarman, who was defeated and killed by Malwa in 604. The new king Rajya promptly defeated the Malwa king, but was betrayed to his death by his supposed ally, Shashanka of Gandhara in Bengal. Harsha then assumed the Pushyabuti throne and completely obliterated the Gandhara kingdom, killing Shashanka. Harsha assumed control of the Maukhari kingdom and transferred his capital to Kannauj. He went on to unify most of northern India under his control, but was unable to overcome the Chalukya kingdom in the south. His empire would completely disappear upon his death.;;;;;;;;;;;;x
ERA_PUSHYABUTI_KINGDOM;Pushyabuti Kingdom;;;;;;;;;;;;x
ERA_CHAR_NAME_205057;Penda of Mercia;;;;;;;;;;;;x
ERA_CHAR_INFO_205057;Penda, one of as many as 12 sons of his father Pybba, had to overcome several dynastic rivals before he was able to secure uncontested control of the Mercian throne. One of the last pagan Anglo-Saxon kings, he refused to even consider conversion to Christianity. He wrested Hwicce from the control of Christian Wessex in 628, and allied with the Welsh to break the strength of Northumbria at the Battle of Hatfield Chase on October 12, 632, which split Northumbria once again into the kingdoms of Bernicia and Deira. By the time of his death in 655, Mercia could claim to be the most powerful Anglo-Saxon kingdom.;;;;;;;;;;;;x
ERA_CHAR_NAME_163014;Caliph Abu Bakr;;;;;;;;;;;;x
ERA_CHAR_INFO_163014;Chosen by the Ansar, the Muslims of Medina, to replace the Prophet Muhammad as the leader of Islam, Abu Bakr is recognized by most Muslims as one of the four Rashidun, or rightly-guided, Caliphs. Abu Bakr swiftly extinguished several rebellions in Arabia after Muhammad's death, and proceeded to invade the Persian and Roman empires. His conquests were continued by his successors after his brief one-year reign.;;;;;;;;;;;;x
# ###################### Hellenic bad marriage event chain #################################
Mod.DESC501;I have discovered that the marriage of [From.GetTitledName] was conducted without the holy blessing of the Pontificate. His wife is causing him to neglect the matters of the faith and pursue more exciting pastimes.;;;;;;;;;;;;x
Mod.501EVTOPTA;Perhaps he will come around, eventually...;;;;;;;;;;;;x
Mod.501EVTOPTB;I must convince him of the error of his ways.;;;;;;;;;;;;x
Mod.501EVTOPTC;This is blatant disrespect! He must be excommunicated!;;;;;;;;;;;;x
Mod.DESC502;[From.GetTitledName] claims that my marriage to [spouse.GetTitledName] was carried out without the blessing of the Pontificate. He requests that I correct the situation immediately, or face the consequences.;;;;;;;;;;;;x
Mod.502EVTOPTA;I will do as His Holiness commands!;;;;;;;;;;;;x
Mod.502EVTOPTB;I don't much like my wife anyway.;;;;;;;;;;;;x
Mod.502EVTOPTC;Very well, I will divorce her.;;;;;;;;;;;;x
Mod.502EVTOPTD;The Pontifex Maximus should stick to religious matters.;;;;;;;;;;;;x
Mod.502EVTOPTE;I love [spouse.GetTitledName] and I won't give her up!;;;;;;;;;;;;x
Mod.502EVTOPTF;I have no fear of the Pontifex Maximus!;;;;;;;;;;;;x
Mod.502EVTOPTG;With all due respect, His Holiness is mistaken.;;;;;;;;;;;;x
Mod.502EVTOPTH;Divorce is too good for her...;;;;;;;;;;;;x
Mod.502EVTOPTI;Some time in prison will do her good.;;;;;;;;;;;;x
Mod.DESC504;[From.GetTitledName] has heeded our Holy command and decided to divorce his wife.;;;;;;;;;;;;x
Mod.504EVTOPTA;You have done well, my son.;;;;;;;;;;;;x
Mod.504EVTOPTB;Too little, too late;;;;;;;;;;;;x
Mod.DESC505;[From.GetTitledName] has ignored our Holy Voice and has decided to continue in unlawful wedded bliss with his wife.;;;;;;;;;;;;x
Mod.505EVTOPTA;I have done all I could do. I wash my hands of him.;;;;;;;;;;;;x
Mod.505EVTOPTB;How dare he!;;;;;;;;;;;;x
Mod.505EVTOPTC;Excommunication may bring him back to the flock.;;;;;;;;;;;;x
Mod.DESC506;[From.GetTitledName] has responded to our plea by executing his wife.;;;;;;;;;;;;x
Mod.506EVTOPTA;A bit excessive, but the problem has been corrected.;;;;;;;;;;;;x
Mod.506EVTOPTB;Just what I would have done.;;;;;;;;;;;;x
Mod.506EVTOPTC;He went too far! Murderers have no place in the Hellenic faith!;;;;;;;;;;;;x
Mod.DESC507;[From.GetTitledName] has imprisoned his wife in response to our admonitions.;;;;;;;;;;;;x
Mod.507EVTOPTA;You have done well, my son.;;;;;;;;;;;;x
Mod.507EVTOPTB;A wise and fitting punishment.;;;;;;;;;;;;x
Mod.507EVTOPTC;Too little, too late;;;;;;;;;;;;x
Mod.DESC508;[From.GetTitledName], pleased with our corrective action, has decided not to pursue the matter any further.;;;;;;;;;;;;x
Mod.DESC509;'Although you have repented, you must still pay the penalty for your misdeeds. I hereby banish you from all ceremonies and rituals of the holy temples of Hellenism.';;;;;;;;;;;;x
Mod.DESC510;'You are misguided. I bear no blame for any punishment that may fall upon your heads by the wrath of the gods.';;;;;;;;;;;;x
Mod.DESC511;'How dare you disobey the holy command of my illustrious self, [From.GetTitledName]! Perhaps excommunication will bring you back to the will of the gods.';;;;;;;;;;;;;x
Mod.DESC512;'You are a true Hellene, my son. Your decision is exactly what I would have done myself.';;;;;;;;;;;;;x
Mod.DESC513;'You have gone too far! I meant for you to chastise your wife, not murder her! You are fortunate that I, unlike you, am merciful. Excommunication is the least of the punishments that you deserve.';;;;;;;;;;;;;x
Mod.DESC514;'I have chastised you, and yet you refuse to repent. The Pontificate will give you no mercy.';;;;;;;;;;;;;x
Mod.DESC515;'Your failure to correct your error demonstrates that you are beyond temporal punishment. Your excommunication is lifted, and whatever wrath the gods see fit to provide is on your own head.';;;;;;;;;;;;;x
# ########################## Hellenic patron deities ##############################################
EVTDESC_Mod_525;You can choose to follow a deity with whom you have an affinity. [Root.GetMinervaName] grants insight for running your realm. Worship [Root.GetMarsName] for fortune in war. [Root.GetDianaName] is the Goddess of the Hunt. Drink and carouse to please [Root.GetSaturnName]. Pray for prosperity to [Root.GetCeresName]. Apollo blesses his followers with learning and personability. Or follow [Root.GetMercuryName] to help along your intrigues.;;;;;;;;;;;;;x
EVTOPT_Artemis_Mod_525;Divine Huntress [Root.GetDianaName], I devote the fruit of my bow to thee.;;;;;;;;;;;;;x
EVTOPT_Athena_Mod_525;Oh [Root.GetMinervaName], enlighten me with your inscrutable wisdom.;;;;;;;;;;;;;x
EVTOPT_Hermes_Mod_525;Grant me your quickness and your stealth, shrewd [Root.GetMercuryName].;;;;;;;;;;;;;x
EVTOPT_Dionysus_Mod_525;With wine and ecstasy I will honor you, great [Root.GetSaturnName]!;;;;;;;;;;;;;x
EVTOPT_Ares_Mod_525;My sword will never be sheathed, wrathful [Root.GetMarsName]!;;;;;;;;;;;;;x
EVTOPT_Demeter_Mod_525;My bounty is yours, fair [Root.GetCeresName].;;;;;;;;;;;;;x
EVTOPT_Apollo_Mod_525;Bright Apollo, shine your charm and learning upon me.;;;;;;;;;;;;;x
EVTOPT_Imperial_Mod_525;Soon I too shall be Divine in both body and spirit!;;;;;;;;;;;;;x
EVTDESC_Mod_526;[Root.GetDianaName] of the wildland, Mistress of Animals, is the Goddess of the Hunt. She uses her bow to protect virgins and young girls, or even to bring them death if they anger her. She remains ever chaste as she mourns her beloved, Orion, who she killed in a hunting accident.;;;;;;;;;;;;;x
EVTDESC_Mod_527;[Root.GetMinervaName] the Virgin, bright-eyed Goddess of Wisdom, sprang fully grown and fully armed from the head of her father, [Root.GetJupiterName]. As the patron goddess of wisdom, justice, and heroic endeavour, she guards the city from foreign invaders, fighting bravely and skillfully but only when necessary.;;;;;;;;;;;;;x
EVTDESC_Mod_528;Thievery and trickery are the domain of [Root.GetMercuryName], Messenger God. Conductor of souls and messenger of Olympus, he moves freely between the domains of the divine, the living, and the dead. [Root.GetMercuryName] loves mortals more than other gods, and has had many affairs and children with them.;;;;;;;;;;;;;x
EVTDESC_Mod_529;[Root.GetSaturnName], God of Wine, is the patron of ecstasy and intoxication. His female followers and Satyrs lure men and women alike into orgies of spiraling intoxication and eventual ecstatic madness. His thyrsus staff is a weapon to destroy the self-conscious, the inhibited, and the oppressive.;;;;;;;;;;;;;x
EVTDESC_Mod_530;[Root.GetMarsName] is the God of Conflict. His sons are Fear and Terror, and his sister is Discord. Ares revels in the violent and the untamed aspects of war, and never deigns to stay his weapon. He sows dissent and conflict at every chance among gods and mortals alike.;;;;;;;;;;;;;x
EVTDESC_Mod_531;The Earth and its bounty belong to [Root.GetCeresName], Goddess of the Harvest. A blond-haired goddess, she separates the grain from the chaff, giving the farmer his harvest in due season. Winter comes when [Root.GetCeresName]'s daughter, Persephone, goes away every year to her husband [Root.GetPlutoName] in the Underworld.;;;;;;;;;;;;;x
EVTDESC_Mod_532;Apollo, God of Light, is the twin brother of [Root.GetDianaName] and the son of [Root.GetJupiterName] and Leto. He is the embodiment of the ideal youth, charismatic and accomplished in the arts of poetry and music. When his wrath is aroused, he scourges the land with plague and disease.;;;;;;;;;;;;;x
follower_of_artemis;Follower of Artemis;;;;;;;;;;;;;x
follower_of_artemis_desc;This character is a devout follower of Artemis, the Hellenic deity of the Hunt.;;;;;;;;;;;;;x
follower_of_athena;Follower of Athena;;;;;;;;;;;;;x
follower_of_athena_desc;This character is a devout follower of Athena, the Hellenic deity of Wisdom.;;;;;;;;;;;;;x
follower_of_hermes;Follower of Hermes;;;;;;;;;;;;;x
follower_of_hermes_desc;This character is a devout follower of Hermes, the Hellenic deity of Tricks and Travel.;;;;;;;;;;;;;x
follower_of_dionysus;Follower of Dionysus;;;;;;;;;;;;;x
follower_of_dionysus_desc;This character is a devout follower of Dionysus, the Hellenic deity of Wine.;;;;;;;;;;;;;x
follower_of_ares;Follower of Ares;;;;;;;;;;;;;x
follower_of_ares_desc;This character is a devout follower of Artemis, the Hellenic deity of War.;;;;;;;;;;;;;x
follower_of_demeter;Follower of Demeter;;;;;;;;;;;;;x
follower_of_demeter_desc;This character is a devout follower of Demeter, the Hellenic deity of the Harvest.;;;;;;;;;;;;;x
follower_of_apollo;Follower of Apollo;;;;;;;;;;;;;x
follower_of_apollo_desc;This character is a devout follower of Apollo, the Hellenic deity of the Sun.;;;;;;;;;;;;;x
GOD_MINERVA;[Root.GetMinervaName];;;;;;;;;;;;;x
GOD_VESTA;[Root.GetVestaName];;;;;;;;;;;;;x
GOD_JUPITER;[Root.GetJupiterName];;;;;;;;;;;;;x
GOD_SATURN;[Root.GetSaturnName];;;;;;;;;;;;;x
PLUTO;[Root.GetPlutoName];;;;;;;;;;;;;x
GOD_MARS;[Root.GetMarsName];;;;;;;;;;;;;x
GOD_VENUS;[Root.GetVenusName];;;;;;;;;;;;;x
GOD_MERCURY;[Root.GetMercuryName];;;;;;;;;;;;;x
String_minerva;Minerva;;;;;;;;;;;;;x
String_athena;Athena;;;;;;;;;;;;;x
String_vesta;Vesta;;;;;;;;;;;;;x
String_hestia;Hestia;;;;;;;;;;;;;x
String_jupiter;Jupiter;;;;;;;;;;;;;x
String_zeus;Zeus;;;;;;;;;;;;;x
String_saturn;Saturn;;;;;;;;;;;;;x
String_dionysus;Dionysus;;;;;;;;;;;;;x
String_pluto;Pluto;;;;;;;;;;;;;x
String_hades;Hades;;;;;;;;;;;;;x
String_mars;Mars;;;;;;;;;;;;;x
String_ares;Ares;;;;;;;;;;;;;x
String_venus;Venus;;;;;;;;;;;;;x
String_aphrodite;Aphrodite;;;;;;;;;;;;;x
String_mercury;Mercury;;;;;;;;;;;;;x
String_hermes;Hermes;;;;;;;;;;;;;x
String_diana;Diana;;;;;;;;;;;;;x
String_artemis;Artemis;;;;;;;;;;;;;x
# ################## Hellenic Artifacts ###################
golden_fleece;Golden Fleece;;;;;;;;;;;;;x
golden_fleece_desc;The Golden Fleece is the hide of a divine winged ram sired by Poseidon in his primitive form. The fleece symbolizes wealth and authority to rule. King Aeetes of Colchis famously promised the fleece to Jason as a prize for a successful quest.;;;;;;;;;;;;;x
aegis;Aegis;;;;;;;;;;;;;x
aegis_desc;The Aegis is the shield of Athena, who bestowed it upon Perseus to aid him in his quest to free Andromeda. Perseus used the Aegis to behead Medusa, the Gorgon whose gaze could turn a man to stone.;;;;;;;;;;;;;x
winged_sandals;Talaria;;;;;;;;;;;;;x
winged_sandals_desc;The Talaria are the winged sandals of the messenger god Hermes. Forged by Hephaestus from imperishable gold, they allow their wearer to fly as swift as a bird. Hermes once lent them to Perseus to help him kill Medusa.;;;;;;;;;;;;;x
feet;Footwear;;;;;;;;;;;;;x
# ########################## Secret Societies #####################################################
secret_hellenic_pagan_reformed_society;Dionysian Mysteries;;;;;;;;;x
secret_hellenic_pagan_reformed__society_desc;Outwardly conformed, true believers of Hellenism still practice the merry and mysterious festival of ecstasy for their gods, preparing for the day when their rites will again hold sway.;;;;;;;;;;;;;x
secret_east_african_pagan_reformed_community;Secret Cushitic Pagan Community;;;;;;;;;;;;;x
secret_east_african_pagan_reformed_community_desc;In secret, Cushitic faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_hellenic_pagan_reformed_community;Secret Hellenic Community;;;;;;;;;;;;;x
secret_hellenic_pagan_reformed_community_desc;In secret, Hellenic faithfuls have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;;;;;;;;;;;;;x
secret_hellenic_pagan_reformed_society_leader_desc;The High Priest of $SOCIETY|Y$, leading the international effort of bringing more people into the fold.;;;;;;;;;;;;;x
# ############################### Alzek #########################################
KHAN;Khan;;;;;;;;;;;;;x
Mod.TITLE37;Alzek's Host;;;;;;;;;;;;;x
Mod.DESC37;A band of barbarian Bolghars from the east has arrived in your lands, fleeing from failed conquests. Their leader Alzek, a brave warrior of noble birth, seeks an audience.\n\nMy [Root.GetChancellorName], [Root.job_chancellor.GetTitledFirstName], thinks we should hear what he has to say, but my [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], cautions against association with infidels and unbelievers.;;;;Un ejercito de Bolghares bárbaros del oriente ha llegado en tu país, escapando de conquistas fracasadas. Su líder Alzek, un guerrero bravo de sangre azul, pide una entrevista.\n\nMi [Root.GetChancellorName] piensa que debamos oír lo que el tiene que decir, pero mi [Root.GetLordSpiritualName] te amonesta contra la asosiación con los infieles y descreídos.;;;;;;;;x
Mod.37EVTOPTA;Let's find out what this barbarian wants;;;;;;;;;;;;;x
Mod.37EVTOPTB;Pagans can seek refuge elsewhere;;;;;;;;;;;;;x
Mod.37EVTOPTC;Execute them! Deus Vult!;;;;;;;;;;;;;x
Mod.37EVTOPTD;Lie in wait to arrest him;;;;;;;;;;;;;x
Mod.TITLE38;Alzek;;;;;;;;;;;;;x
Mod.DESC38;"Well met, [Root.GetTitledFirstName]! I am Alzek, Khan of a thousand warriors and son and brother to the Great Khans of the Onogurs, Kutrigurs, and Utigurs. My army fought bravely against the hordes of the Avars, but we were hopelessly outnumbered. We are exhausted from months of travel across the inhospitable wastelands of the unforgiving Slavs.\n\n"We humbly ask that you allow us to take refuge among your people. In return, my warriors will help protect your subjects and lands against whatever enemies you may have.";;;;;;;;;;;;;x
Mod.38EVTOPTA;Very well, they may stay with us for a while;;;;;;;;;;;;;x
Mod.38EVTOPTB;Unfortunately, we cannot spare anything for them;;;;;;;;;;;;;x
Mod.38EVTOPTC;These heathens will feel the edge of my blade!;;;;;;;;;;;;;x
Mod.TITLE40;Alzek's Host;;;;;;;;;;;;;x
Mod.DESC40;"[Root.GetFOA], I am Alzek, Khan of a thousand warriors and son and brother to the Great Khans of the Onogurs, Kutrigurs, and Utigurs. My army has fought bravely among Avars and Slavs. We are exhausted from months of travel across the inhospitable wastelands of unforgiving peoples.\n\n"We humbly ask that you allow us to settle among your people. In return, my warriors will refrain from laying waste to your fields and forests.";;;;;;;;;;;;;x
Mod.40EVTOPTA;They may settle in my one of my demesne lands;;;;;;;;;;;;;x
Mod.40EVTOPTB;My vassal has plenty of land, let them settle there;;;;;;;;;;;;;x
Mod.40EVTOPTC;These foul pagans deserve to die of starvation;;;;;;;;;;;;;x
Mod.TITLE41;Alzek;;;;;;;;;;;;;x
Mod.DESC41;"We have lived among you now for many months, dependent on your hospitality for food and shelter. We have fought by your side in your wars, and we have harmed nary a hair on the head of one of your subjects. There is not one stain on our service and loyalty to you.\n\n"I ask that you give me and my people a permanent home in which to settle, as our true and just reward for our alliance with you.";;;;;;;;;;;;;x
Mod.41EVTOPTA;How about you work for me as permanently employed mercenaries?;;;;;;;;;;;;;x
Mod.41EVTOPTB;You may settle in one of my personal provinces;;;;;;;;;;;;;x
Mod.41EVTOPTC;You may settle in lands of one of my vassals;;;;;;;;;;;;;x
Mod.41EVTOPTD;Unfortunately, I think our association must come to an end;;;;;;;;;;;;;x
Mod.TITLE42;Alzek in Bavaria;;;;;;;;;;;;;x
Mod.DESC42;We have received word that [From.GetTitledName], one of Our tributaries, has--without Our knowledge or consent--taken in a band of armed pagan barbarian refugees from the east. Their leader, Alzek, has promised to fight as an ally beside the Bavarians in exchange for shelter and provisions.;;;;;;;;;;;;;x
Mod.42EVTOPTA;This will not stand!;;;;;;;;;;;;;x
Mod.42EVTOPTB;Excellent! Perhaps he will not be so keen to call me into all his wars . . .;;;;;;;;;;;;;x
Mod.TITLE43;A Message from [From.GetTitledFirstName];;;;;;;;;;;;;x
Mod.DESC43;To the most dutiful [Root.GetTitledName]:\n\nIt has come to Our notice that you have given refuge to a most heathen and barbaric foreigner, called by the name Alzek, and have habored the host of the same, heedless of the depradations they have committed against good Christians.\n\nWe hereby command that you immediately and with prejudice rid your lands of this pagan scourge.;;;;;;;;;;;;;x
Mod.43EVTOPTA;So shall it be done! Execute them!;;;;;;;;;;;;;x
Mod.43EVTOPTB;Banish them from our lands;;;;;;;;;;;;;x
Mod.43EVTOPTC;We don't need approval from [From.GetTitledFirstName]!;;;;;;;;;;;;;x
Mod.TITLE44;Reply from [From.GetTitledFirstName];;;;;;;;;;;;;x
Mod.DESC44;To the misguided [Root.GetTitledFirstName]:\n\nIt is not the will of God that a single one of his children should perish, whether they be Christian or pagan. He may yet work his will through even the meanest of instruments.\n\nWe cannot in good conscience release these Avars to the meager mercies of the Devil, though all the might of man collude to force it. We release ourselves from our oaths and of your worthless protection!;;;;;;;;;;;;;x
Mod.44EVTOPTA;This will not stand!;;;;;;;;;;;;;x
Mod.44EVTOPTB;So be it!;;;;;;;;;;;;;x
Mod.DESC49;[From.GetTitledFirstName] sends word that several of our Bolghar mercenaries wreaked havoc in the capital city yesterday. In their drunken stupor, they set fire to an inn, killed two watchmen, pissed on a church, and mocked God! The people are crying out for justice.;;;;;;;;;;;;;x
Mod.49EVTOPTA;Make an example of them.;;;;;;;;;;;;;x
Mod.49EVTOPTB;Oh, come now. Boys will be boys.;;;;;;;;;;;;;x
# ############################ Venice and Amalfi ######################################
Mod.DESC401;You have been approached by several influential merchant families from Venice. They are seeking your blessing to establish the Most Serene Republic of Venice, a trading confederation that will operate in the Adriatic and Mediterranean. By sanctioning this and turning Venice into an Imperial hub of commerce, you could stand to profit greatly from their trade...;;;;;;;;;;;;;x
Mod.401EVTOPTA;They have my blessing.;;;;;;;;;;;;;x
Mod.401EVTOPTB;Not on my watch!;;;;;;;;;;;;;x
permit_venice_tooltip;You permit the formation of the Republic of Venice.;;;;;;;;;;;;;x
deny_venice_tooltip;You refuse the formation of the Republic of Venice.;;;;;;;;;;;;;x
Mod.TITLE417;The Republic of Venice;;;;;;;;;;;;;x
Mod.DESC417;Several merchant guilds and trade cities along the shores of the Adriatic have come together in [From.MercRepCapital.GetName] to form the Most Serene Republic of Venice with the blessing of [FromFrom.TopLiege.GetTitledFirstName] of the Byzantine Empire. This confederation of port cities is dedicated towards the continued prosperity of its members and the mutual defense of any merchant vessels flying its flag. Their eventual and unstated goal, of course, is to one day completely dominate all trade in the Mediterranean sea...;;;;;;;;;;;;;x
Mod.417EVTOPTA;That's bound to ruffle some feathers...;;;;;;;;;;;;;x
Mod.417EVTOPTB;A new rival!;;;;;;;;;;;;;x
Mod.DESC409;The merchants running one of your Trade Posts have abandoned their allegiance to your dynasty! They now serve one of the patrician families in the newly born Republic of Venice, claiming that the upstart trade league affords them better opportunities to profit.;;;;;;;;;;;;;x
Mod.409EVTOPTA;Ingrates!;;;;;;;;;;;;;x
Mod.DESC421;You have been approached by several influential merchant families from Amalfi. They are seeking your blessing to establish the Republic of Amalfi, a trading confederation that will operate in the Tyrrhenian Sea. By sanctioning this and turning Amalfi into an Imperial hub of commerce, you could stand to profit greatly from their trade...;;;;;;;;;;;;;x
Mod.421EVTOPTA;They have my blessing.;;;;;;;;;;;;;x
Mod.421EVTOPTB;Not on my watch!;;;;;;;;;;;;;x
permit_amalfi_tooltip;You permit the formation of the Republic of Amalfi.;;;;;;;;;;;;;x
deny_amalfi_tooltip;You refuse the formation of the Republic of Amalfi.;;;;;;;;;;;;;x
Mod.TITLE437;The Republic of Amalfi;;;;;;;;;;;;;x
Mod.DESC437;Several merchant guilds and trade cities along the shores of the Tyrrhenian Sea have come together in [From.MercRepCapital.GetName] to form the Republic of Amalfi with the blessing of [FromFrom.TopLiege.GetTitledFirstName] of the Byzantine Empire. This confederation of port cities is dedicated towards the continued prosperity of its members and the mutual defense of any merchant vessels flying its flag. Their eventual and unstated goal, of course, is to one day completely dominate all trade in the Mediterranean sea...;;;;;;;;;;;;;x
Mod.437EVTOPTA;That's bound to ruffle some feathers...;;;;;;;;;;;;;x
Mod.437EVTOPTB;A new rival!;;;;;;;;;;;;;x
Mod.DESC429;The merchants running one of your Trade Posts have abandoned their allegiance to your dynasty! They now serve one of the patrician families in the newly born Republic of Amalfi, claiming that the upstart trade league affords them better opportunities to profit.;;;;;;;;;;;;;x
Mod.429EVTOPTA;Ingrates!;;;;;;;;;;;;;x
# ############################################# Moddable Succession ######################################################
witan_elective;Witenagemot;;;;;;;;;;;;;x
succ_witan_elective;Witenagemot;;;;;;;;;;;;;x
succ_witan_elective_desc;Succession by Witenagemot, the meeting of the Witan, which is made up of all realm lords temporal and spiritual, as well as the ruler's immediate family. Succession is limited to landed dynasty members, close relatives, and claimants.;;;;;;;;;;;;;x
culture_effect_witan_succession;Has access to the §GWitanagemot§! succession law;;;;;;;;;;;;;x
title_caliphate_heir;Caliphal Heir;;;;;;;;;;;;;x
title_caliphate_heir_desc;Under Caliphal Elective law, the heir to the caliphate is chosen by vote of eligible realm lords and theocrats.;;;;;;;;;;;;;x
caliphate_heir;Caliphal Heir;;;;;;;;;;;;;x
caliphate_heir_desc;This character is the heir of the Caliphate under Caliphal Elective succession.;;;;;;;;;;;;;x
caliphate_elective;Caliphal Elective;;;;;;;;;;;;;x
succ_caliphate_elective;Caliphal Elective;;;;;;;;;;;;;x
succ_caliphate_elective_desc;The succession of the nascent Rashidun Caliphate. The next Caliph is chosen from a list of candidates eligible by right of dynasty or consummate qualifications.\n\nSecondary titles are inherited by acclamation for the primary title heir.;;;;;;;;;;;;;x
succ_offmap_succession_desc;[This.GetSuccessionDesc];;;;;;;;;;;;;x
tooltip_feudal_elector_vote_competent;He is competent;;;;;;;;;;;;;x
tooltip_feudal_elector_vote_very_competent;He is very competent;;;;;;;;;;;;;x
633_succ_caliphate_elective;Election;;;;;;;;;;;;;x
633_succ_caliphate_elective_desc;The next Caliph is elected by secret ballot of the most learned and important leaders of the Ummah.\n\nRight-click the Caliph and use the §YElect Caliph§! decision to cast your vote.;;;;;;;;;;;;;x
633_succ_offmap_succession;Appointment;;;;;;;;;;;;;x
633_succ_offmap_succession_desc;A new Governor arrives from China each time the old one dies. The Governor is always a competent steward.;Un nouveau gouverneur arrive de Chine à chaque fois que le précédent meurt. C'est toujours un intendant compétent.;Ein neuer Gouverneur erscheint jedes Mal, wenn der alte stirbt. Der Gouverneur ist immer ein fähiger Kämmerer.;;Un gobernador nuevo llega de China cuando muere el anterior. El gobernador siempre es un administrador competente.;;;;;;;;;x
elect_caliph;Elect Caliph;;;;;;;;;x
elect_caliph_desc;Elect an eligible candidate to vote for as heir to the Caliphate.;;;;;;;;;x
caliphate_votes;Caliphate Votes;;;;;;;;;x
alert_noheir_name;[Root.GetNoHeirAlertName];;;;;;;;;x
alert_noheir_instant;[Root.GetNoHeirAlertInstant];;;;;;;;;x
alert_noheir_delayed;[Root.GetNoHeirAlertDelayed];;;;;;;;;x
alert_noheir_name_caliphate;Caliphal Succession;;;;;;;;;x
alert_noheir_instant_caliphate;§YCaliphal Elective Succession§!;;;;;;;;;x
alert_noheir_delayed_caliphate;Use the §YElect Caliph§! decision to nominate an heir. The current heir will be given the §YCaliphal Heir§! minor title and trait.;;;;;;;;;x
alert_noheir_name_vanilla;No heir;Pas d'héritier;Kein Erbe;;No tienes Heredero;;;;;;;;;x
alert_noheir_instant_vanilla;§YNo heir of your dynasty!§!;§YPas d'héritier de votre dynastie !§!;§YEure Dynastie hat keinen Erben!§!;;§Y¡No es heredero de tu dinastía!§!;;;;;;;;;x
alert_noheir_delayed_vanilla;If your ruler dies now the game will end!;Si votre personnage mourait maintenant, la partie prendrait fin !;Wenn Euer Herrscher jetzt stirbt, endet das Spiel!;;¡Si tu gobernante muere ahora terminará la partida!;;;;;;;;;x
Mod.TITLE604;[Root.GetTitledFirstName];;;;;;;;;;;;;x
Mod.DESC604;[From.GetTitledFirstName];;;;;;;;;;;;;x
Mod.604EVTOPT1;he [From.GetDeadRulerAdjective] [From.GetTitledFirstName] [From.GetDeathPhrase] at age [From.GetAgeYears]. [From.GetSheHeCap] [From.GetDeathReason]. [From.GetDeathText].;;;;;;;;;;;;;x
